id,name,release_date,url,show_dates,album_image_url
5fgKBM1fmHMq0ldl5yA6rY,1969,2017-04-29,https://open.spotify.com/album/5fgKBM1fmHMq0ldl5yA6rY,[],https://i.scdn.co/image/ab67616d0000b2734e1b95bc2266eb550e1f1b5e
1orxlAOfQHTQopUcqfCpzu,50 Years of Country Rock,2020-10-16,https://open.spotify.com/album/1orxlAOfQHTQopUcqfCpzu,[],https://i.scdn.co/image/ab67616d0000b2738b10442903e6f515395b334b
3YR8P3PGMvOvVglx0aF456,Éxitos de los setenta,2024-02-20,https://open.spotify.com/album/3YR8P3PGMvOvVglx0aF456,[],https://i.scdn.co/image/ab67616d0000b273659d7c7bc53514f2b30a78f0
3nm6NAS5qJ8Og5I1YEsFNV,Fool for the City: 1975 Rock,2018-03-09,https://open.spotify.com/album/3nm6NAS5qJ8Og5I1YEsFNV,[],https://i.scdn.co/image/ab67616d0000b273ac453456440f5e59caa99f38
563ut6UJYQvyrkyf2595U2,Boogie Woogie Rock,2021-08-13,https://open.spotify.com/album/563ut6UJYQvyrkyf2595U2,[],https://i.scdn.co/image/ab67616d0000b273bb29e13860f606e7f380f206
65O4flkHINRLtNdkwo7RU1,Road Trip Hits,2020-03-13,https://open.spotify.com/album/65O4flkHINRLtNdkwo7RU1,[],https://i.scdn.co/image/ab67616d0000b273f1e51754f3a8bf018afc4278
4keHHneXDb3eliNCV6o9Cw,Country Rock Delights,2022-04-15,https://open.spotify.com/album/4keHHneXDb3eliNCV6o9Cw,[],https://i.scdn.co/image/ab67616d0000b2733650677ecfcbcc84bf6623b8
7719q0DA7RSVFFAL0UW0n3,Volume Up - Blues Rock,2021-06-11,https://open.spotify.com/album/7719q0DA7RSVFFAL0UW0n3,[],https://i.scdn.co/image/ab67616d0000b2731e664ec35b3d2f9e50f02e46
5vi7WWm0JpuDqJDY11jC2X,Sunday Hangover,2018-05-11,https://open.spotify.com/album/5vi7WWm0JpuDqJDY11jC2X,[],https://i.scdn.co/image/ab67616d0000b273b577e2b73eb32a18c2718729
3mqdtq02rChqYijTpg6AeJ,Electric Blues Bands,2021-01-15,https://open.spotify.com/album/3mqdtq02rChqYijTpg6AeJ,[],https://i.scdn.co/image/ab67616d0000b273d793d3957c67c764cd02d849
3PwwQdKhIQswjwiNxDuBSg,Anti-Valentine's Vibes,2024-03-26,https://open.spotify.com/album/3PwwQdKhIQswjwiNxDuBSg,[],https://i.scdn.co/image/ab67616d0000b273ca227f84ebcf92224b5f1fce
7yxI2vH60yD0P22CkjTdxd,70's Rock Originals,2020-04-10,https://open.spotify.com/album/7yxI2vH60yD0P22CkjTdxd,[],https://i.scdn.co/image/ab67616d0000b27381d064615b3679b637e533eb
4bYguUSIRDTKZyDMH5VOwM,Faraday Lake Cottage Songs,2023-09-09,https://open.spotify.com/album/4bYguUSIRDTKZyDMH5VOwM,[],https://i.scdn.co/image/ab67616d0000b2733e604d07ee57039e35c2543b
6Xn8vS90WMtmUP0OwTEeiG,Monsters of Psych Rock,2018-08-31,https://open.spotify.com/album/6Xn8vS90WMtmUP0OwTEeiG,[],https://i.scdn.co/image/ab67616d0000b273333ca6b11ad313d75cb1dedc
6SiALN2TvajEm66L4Eqxd8,Walkin' Man: Folk & Blues Classics,2020-02-21,https://open.spotify.com/album/6SiALN2TvajEm66L4Eqxd8,[],https://i.scdn.co/image/ab67616d0000b27315b5120bfd3b260153a4670b
5dg2XRmVK7x1VjDweFSZE0,Saturday Night Rock,2021-01-29,https://open.spotify.com/album/5dg2XRmVK7x1VjDweFSZE0,[],https://i.scdn.co/image/ab67616d0000b273e749ecd1664d62d58c25d77c
5yNEHoTRU1PGgWOPBi0tjl,Vinyl Rock Classics - The 60's,2021-03-19,https://open.spotify.com/album/5yNEHoTRU1PGgWOPBi0tjl,[],https://i.scdn.co/image/ab67616d0000b273e0d54ad9a8758981d0271867
7ualcM73yAmC5Kzoosr5LB,Rock'n Folk,2018-10-19,https://open.spotify.com/album/7ualcM73yAmC5Kzoosr5LB,[],https://i.scdn.co/image/ab67616d0000b273effa5df1e65991e486a3506c
0JOue2R8sWa429lbuw8bly,60s Stars,2024-07-25,https://open.spotify.com/album/0JOue2R8sWa429lbuw8bly,[],https://i.scdn.co/image/ab67616d0000b273005b376f3eec86508804b993
161OfZxVtdnyrPTNB3r8RR,ATV Trail Tour,2023-07-21,https://open.spotify.com/album/161OfZxVtdnyrPTNB3r8RR,[],https://i.scdn.co/image/ab67616d0000b27333970d99fdc8f81a0e513ebd
0sVj9iRFqMAccazokSEBls,70s easy rock,2024-08-03,https://open.spotify.com/album/0sVj9iRFqMAccazokSEBls,[],https://i.scdn.co/image/ab67616d0000b273f021cd9c3e1ceac657c8ff4a
70Iru5sh4QEIoWyYfTthal,Stargazers - Space Week,2023-09-28,https://open.spotify.com/album/70Iru5sh4QEIoWyYfTthal,[],https://i.scdn.co/image/ab67616d0000b273419438eb21379c84d82fc90b
37P71TU7F6bCYOJRjrjD8h,Milk and Alcohol: 1978 Rock,2020-03-13,https://open.spotify.com/album/37P71TU7F6bCYOJRjrjD8h,[],https://i.scdn.co/image/ab67616d0000b273468daed1220675937a758395
4fWW86ym1m0QgXNXMnWPKK,70s Trivia,2020-02-21,https://open.spotify.com/album/4fWW86ym1m0QgXNXMnWPKK,[],https://i.scdn.co/image/ab67616d0000b2732ec27ff939b1221969633560
3N34AwcV3RLvgrLXYdbWU4,Hoochie Coochie Man: Blues Classics,2020-05-15,https://open.spotify.com/album/3N34AwcV3RLvgrLXYdbWU4,[],https://i.scdn.co/image/ab67616d0000b2737abfb036312eaf4c4d5255f0
6pcacyfSLM7Awe2oJRAQS2,Suicide Blonde: Rock Classics,2020-05-15,https://open.spotify.com/album/6pcacyfSLM7Awe2oJRAQS2,[],https://i.scdn.co/image/ab67616d0000b273c46a936ab86b054ddab7f951
4RyZw8psIxcptVIBNtyV0Q,Eyes Like a Cat: Blues Bands,2020-01-31,https://open.spotify.com/album/4RyZw8psIxcptVIBNtyV0Q,[],https://i.scdn.co/image/ab67616d0000b273557345c1a220f9ec4cbda7fd
7pHte75JFFcEpxM53JtpHf,Sing Along Country Songs,2021-11-05,https://open.spotify.com/album/7pHte75JFFcEpxM53JtpHf,[],https://i.scdn.co/image/ab67616d0000b273dbad3f203d58e4e22299e070
0Sc69NQzSLkWCUIcAmd1cL,Original Psych,2020-09-04,https://open.spotify.com/album/0Sc69NQzSLkWCUIcAmd1cL,[],https://i.scdn.co/image/ab67616d0000b273534a6e0b34b8ca98ff8f24d2
0wBs5MCe1cbVKr7fmFYXzE,Rock the 70's!,2021-04-30,https://open.spotify.com/album/0wBs5MCe1cbVKr7fmFYXzE,[],https://i.scdn.co/image/ab67616d0000b273cc5416c8048a3617ec77d5ca
2AIoo9LdSEEgT8TQ1t2lGw,Trout Lake Fishing Songs,2023-09-09,https://open.spotify.com/album/2AIoo9LdSEEgT8TQ1t2lGw,[],https://i.scdn.co/image/ab67616d0000b273e045247dcd17743e04bd7795
5zmvbQyWpV9KlYjq9tCIFg,Roadtrip Classics,2023-11-24,https://open.spotify.com/album/5zmvbQyWpV9KlYjq9tCIFg,[],https://i.scdn.co/image/ab67616d0000b2732e53d866f4ce66c1937fdd5d
5U5rMGMPfJ25HhMy2OhrW9,Music For Rainy Days,2017-12-04,https://open.spotify.com/album/5U5rMGMPfJ25HhMy2OhrW9,[],https://i.scdn.co/image/ab67616d0000b273153317885c2eb9c684f5d3a1
3oXvov3qbKXf6PFCIZqFF9,Counterculture Blues,2020-05-01,https://open.spotify.com/album/3oXvov3qbKXf6PFCIZqFF9,[],https://i.scdn.co/image/ab67616d0000b27343da4adc18d052f930313608
4tYHQSX083c4k7yDPcZSGe,Summer of 69,2018-11-02,https://open.spotify.com/album/4tYHQSX083c4k7yDPcZSGe,[],https://i.scdn.co/image/ab67616d0000b2736a97c52eee151430a0db0464
2srLVKeCbthrYVlh7d5J9s,Blues Rock 50,2021-03-12,https://open.spotify.com/album/2srLVKeCbthrYVlh7d5J9s,[],https://i.scdn.co/image/ab67616d0000b273a6018d7c9dfa8955d5c52891
6WK9pllGN0A270lAYMuECw,Retro Rock,2022-11-04,https://open.spotify.com/album/6WK9pllGN0A270lAYMuECw,[],https://i.scdn.co/image/ab67616d0000b273726bc17c9178dfe259d36815
6FnBEpEezWDUVWuMiqP5eA,Folk Esencial,2024-04-30,https://open.spotify.com/album/6FnBEpEezWDUVWuMiqP5eA,[],https://i.scdn.co/image/ab67616d0000b27364ddfb37ab99ad22b70d5690
0Comz7VyHorKLgiZlUzeid,Country Rock,2022-03-11,https://open.spotify.com/album/0Comz7VyHorKLgiZlUzeid,[],https://i.scdn.co/image/ab67616d0000b273b0f61579a47151acca7e4903
5p7TkzyREiGP9CnE4wKqrO,Yesterday's Rock Hits,2021-04-30,https://open.spotify.com/album/5p7TkzyREiGP9CnE4wKqrO,[],https://i.scdn.co/image/ab67616d0000b2736fc7e625e68d6c9e3e43e2b5
6J3qWzldVrIXV3QRsPmgoB,Smoking Gun: West Coast Blues,2020-01-10,https://open.spotify.com/album/6J3qWzldVrIXV3QRsPmgoB,[],https://i.scdn.co/image/ab67616d0000b273bde93683c8d1987919b214ce
41j6DI1vBMJaHCL2YEYveP,60s Songs,2024-07-31,https://open.spotify.com/album/41j6DI1vBMJaHCL2YEYveP,[],https://i.scdn.co/image/ab67616d0000b27319ab15d9232568b506feba17
4nxRmrmV28rqpotvdskEgK,Prison Blues,2021-03-12,https://open.spotify.com/album/4nxRmrmV28rqpotvdskEgK,[],https://i.scdn.co/image/ab67616d0000b273358760dcd077803340439405
7CBKFyW95ZAtDdktbIaRV2,Eclectic Prog,2018-08-17,https://open.spotify.com/album/7CBKFyW95ZAtDdktbIaRV2,[],https://i.scdn.co/image/ab67616d0000b27332d33c96a8537b644d352a68
7JYOUdhtixypjI5RDo0v5B,70s Blues Rock Essentials,2020-03-13,https://open.spotify.com/album/7JYOUdhtixypjI5RDo0v5B,[],https://i.scdn.co/image/ab67616d0000b273f3eab3b9654b94e301e41c84
04rYpwJwFNtEmEwvApM8zV,Legendary,2022-02-18,https://open.spotify.com/album/04rYpwJwFNtEmEwvApM8zV,[],https://i.scdn.co/image/ab67616d0000b273d9d77944ae3fdb116a3711c7
1IQF4gQ3d7oqMHudrzYCol,100 Rock Classics,2023-09-22,https://open.spotify.com/album/1IQF4gQ3d7oqMHudrzYCol,[],https://i.scdn.co/image/ab67616d0000b273884c79e9763fca474edcd84b
5IabFPsAKWRXq10va0kjPu,Choose Blues,2020-03-13,https://open.spotify.com/album/5IabFPsAKWRXq10va0kjPu,[],https://i.scdn.co/image/ab67616d0000b273196b4f357919973f4a97bc19
66Y3A5rc0HEgJ7555F945z,50 Rockin' Blues,2021-03-12,https://open.spotify.com/album/66Y3A5rc0HEgJ7555F945z,[],https://i.scdn.co/image/ab67616d0000b27353adf5dba419a5878e216357
4814rb4Q0nnjWLXXkpQvZ0,Music for Peace,2021-10-01,https://open.spotify.com/album/4814rb4Q0nnjWLXXkpQvZ0,[],https://i.scdn.co/image/ab67616d0000b273d53dd55fe4f865a96bc87dcc
2xXRTvXOhM8sr1jBqg8rHH,Lost and Found: 70s Rock,2020-03-13,https://open.spotify.com/album/2xXRTvXOhM8sr1jBqg8rHH,[],https://i.scdn.co/image/ab67616d0000b273fea56b0384520087e9b0db06
54WeY74K4h38l501m7aPz9,100 Greatest 80s,2024-02-14,https://open.spotify.com/album/54WeY74K4h38l501m7aPz9,[],https://i.scdn.co/image/ab67616d0000b2730a8c679ade76b54379d7d045
3OTfiwI9WejR3zzwUY1LjQ,Blue-Eyed Blues Players,2021-03-26,https://open.spotify.com/album/3OTfiwI9WejR3zzwUY1LjQ,[],https://i.scdn.co/image/ab67616d0000b273cbe4548e07f285583ef32e71
2d90N5A1JJV7GXn805pFCu,America's Guitar Heroes,2019-11-01,https://open.spotify.com/album/2d90N5A1JJV7GXn805pFCu,[],https://i.scdn.co/image/ab67616d0000b2738975c3d5736dd30fd443a9d4
5Q7HWu4u5AehbripGSjhlD,Folk Rock Mavericks,2020-03-06,https://open.spotify.com/album/5Q7HWu4u5AehbripGSjhlD,[],https://i.scdn.co/image/ab67616d0000b273295cd10cd4c31e8b26e8fb6b
2dl7cqYcfYHvGmvmQho2rm,Rock N Roll - 100 Great Ones,2024-07-05,https://open.spotify.com/album/2dl7cqYcfYHvGmvmQho2rm,[],https://i.scdn.co/image/ab67616d0000b273be830a61529098990bdb49f6
6bz2nX4sAOYqNJJh3o7ZHB,Harmonica Blues,2018-11-02,https://open.spotify.com/album/6bz2nX4sAOYqNJJh3o7ZHB,[],https://i.scdn.co/image/ab67616d0000b2739238030a90b142e5fc8c8951
0en1hEsx95rTT2GSxR80l7,Best of 70s,2024-08-07,https://open.spotify.com/album/0en1hEsx95rTT2GSxR80l7,[],https://i.scdn.co/image/ab67616d0000b2739f95a66be4d3419bec9396a1
5AT1Y6v4RKVoJxAjRquoKj,Domenica mattina,2023-06-23,https://open.spotify.com/album/5AT1Y6v4RKVoJxAjRquoKj,[],https://i.scdn.co/image/ab67616d0000b2730888d9a46149ddc7c2f779d5
2WJoiid4Dew7gfkC10nTnr,Retro Rock,2017-05-13,https://open.spotify.com/album/2WJoiid4Dew7gfkC10nTnr,[],https://i.scdn.co/image/ab67616d0000b273785ffcf8d19850e9c722f683
1sQedAHVBxpVSTak7TkiD0,100 Disco,2023-05-26,https://open.spotify.com/album/1sQedAHVBxpVSTak7TkiD0,[],https://i.scdn.co/image/ab67616d0000b273d4590ad2486c74972961d36f
7zVVEnJhMnQ3OEOd0PGU9T,That 70's Country!,2024-08-24,https://open.spotify.com/album/7zVVEnJhMnQ3OEOd0PGU9T,[],https://i.scdn.co/image/ab67616d0000b2733e800a53130eca8ccf7ebf15
3dtLHLWyYOSyQM9UjjICLf,Psychedelic Vibes,2018-11-30,https://open.spotify.com/album/3dtLHLWyYOSyQM9UjjICLf,[],https://i.scdn.co/image/ab67616d0000b273013f5628022d0502adfd6a3e
4Z0UP5HgJEvOaxCc4sBKlC,60's Legendary,2023-11-10,https://open.spotify.com/album/4Z0UP5HgJEvOaxCc4sBKlC,[],https://i.scdn.co/image/ab67616d0000b2737b6602ba59a54464f4a055c5
5u36RCR0GZzwxi4Ob4qZmE,For Organ Lovers,2018-08-07,https://open.spotify.com/album/5u36RCR0GZzwxi4Ob4qZmE,[],https://i.scdn.co/image/ab67616d0000b2738587a3ba4682b8170b4f7f57
1Jevv3jwyu7zupT99ECTm7,Infinite Acoustic,2023-12-09,https://open.spotify.com/album/1Jevv3jwyu7zupT99ECTm7,[],https://i.scdn.co/image/ab67616d0000b273a209178fa8bd5794ce59014f
0UE4JSSaC4IOhD7WNDEPVj,Class of 1970,2020-06-08,https://open.spotify.com/album/0UE4JSSaC4IOhD7WNDEPVj,[],https://i.scdn.co/image/ab67616d0000b2738096b0086b4559e59bca4586
4drrFLCPI5vlI2c8gWqWLT,Kick Out the Jams: 1969 Rock,2018-03-06,https://open.spotify.com/album/4drrFLCPI5vlI2c8gWqWLT,[],https://i.scdn.co/image/ab67616d0000b273ab95d532b079c6bbf4a59e19
6excQ6aZSBL27bSTxERkpz,Soft Rock Delight,2024-07-25,https://open.spotify.com/album/6excQ6aZSBL27bSTxERkpz,[],https://i.scdn.co/image/ab67616d0000b27392da7514563d3034b8803cc5
0ljDetCklTGtHIgkLftJc5,Volume Up! Classic Rock,2023-09-01,https://open.spotify.com/album/0ljDetCklTGtHIgkLftJc5,[],https://i.scdn.co/image/ab67616d0000b273b05db2d9bd6de85e45917288
4vMwVMJD6wQdz2QFp4y2sP,Classic Blues Revisited,2021-03-19,https://open.spotify.com/album/4vMwVMJD6wQdz2QFp4y2sP,[],https://i.scdn.co/image/ab67616d0000b273d7b92c38db224e0cdef4f47a
0gLaZDkEyzsuEar2eDZ5nr,Rockin' Blues Classics,2017-04-21,https://open.spotify.com/album/0gLaZDkEyzsuEar2eDZ5nr,[],https://i.scdn.co/image/ab67616d0000b273296371923b7caffe8143b7d1
0JaFK9giTW5C623hZK18WC,Stars and Skies,2024-05-02,https://open.spotify.com/album/0JaFK9giTW5C623hZK18WC,[],https://i.scdn.co/image/ab67616d0000b273464883f00504cb05336e767e
4Cu3rzLOyE0AIWaWWsWI88,60s Music Hits,2024-07-18,https://open.spotify.com/album/4Cu3rzLOyE0AIWaWWsWI88,[],https://i.scdn.co/image/ab67616d0000b273da1ebfd4240076694c878281
5z3agjlMTDuX76e1vSkPRW,Rock Hits,2023-11-21,https://open.spotify.com/album/5z3agjlMTDuX76e1vSkPRW,[],https://i.scdn.co/image/ab67616d0000b273f911dfb9c39747d53a9e5fe7
7LiGsiEZW7CHn2eUZaxWAa,1987,2023-06-23,https://open.spotify.com/album/7LiGsiEZW7CHn2eUZaxWAa,[],https://i.scdn.co/image/ab67616d0000b273e395acf0c18d55ecc3cb7688
2rstbAR1MxUD1hRZFjq8Yf,80s Blues Rock Essentials,2020-03-13,https://open.spotify.com/album/2rstbAR1MxUD1hRZFjq8Yf,[],https://i.scdn.co/image/ab67616d0000b273072bc2df50dc0023ab75535f
03moaKMWFpTZ9xyGaAALTS,60's Rock Music,2024-04-16,https://open.spotify.com/album/03moaKMWFpTZ9xyGaAALTS,[],https://i.scdn.co/image/ab67616d0000b27398a627195db0062f8b1b86f4
3vYX1XwzSDTOBZDH8ZWGrm,Lazy Days Balearica,2018-11-02,https://open.spotify.com/album/3vYX1XwzSDTOBZDH8ZWGrm,[],https://i.scdn.co/image/ab67616d0000b2738898466342d542163cd54956
4kHIolF65qUKqtNFvBvMT2,Road Rock,2022-03-11,https://open.spotify.com/album/4kHIolF65qUKqtNFvBvMT2,[],https://i.scdn.co/image/ab67616d0000b27321efa25033672555c0803a8a
4WiFJyClGCO0WpcamPkoGE,Summer Rewind,2024-07-12,https://open.spotify.com/album/4WiFJyClGCO0WpcamPkoGE,[],https://i.scdn.co/image/ab67616d0000b273e5e529dc66665fee17b94f0a
36hzFBCsA50gnlYQ1e3tev,60s Hits Sixties Greatest Music,2024-07-21,https://open.spotify.com/album/36hzFBCsA50gnlYQ1e3tev,[],https://i.scdn.co/image/ab67616d0000b273693dfc55677a30893555513a
1vFBflWBatbQ5yHjoHaGsT,Cookout Music,2024-07-12,https://open.spotify.com/album/1vFBflWBatbQ5yHjoHaGsT,[],https://i.scdn.co/image/ab67616d0000b27372a500b2695004c6905dfe1f
11bUMSzgPGx6k8xsBS4pDK,Rock - Classic Singles,2020-03-13,https://open.spotify.com/album/11bUMSzgPGx6k8xsBS4pDK,[],https://i.scdn.co/image/ab67616d0000b2736e8fe60d462db7db0269f8ed
1O7rdhEk4WxTmqvLtn5o04,The Hits 60s,2024-07-02,https://open.spotify.com/album/1O7rdhEk4WxTmqvLtn5o04,[],https://i.scdn.co/image/ab67616d0000b2730f47b81ce71e0962686cd13c
